state,county,latitude,longitude,fips,total_population_20,incarcerated_20,percent_incarcerated_20,total_population_10,incarcerated_10,percent_incarcerated_10,total_population_00,incarcerated_00,percent_incarcerated_00
TX,Pecos County,30.8253214,-102.6216211,48371,15193,1734,11.41315079,15507,1956,12.61365835,16809,1973,11.73775953
TX,Polk County,27.8617347,-81.6911559,48373,50123,3522,7.026714283,45413,3907,8.603263383,41133,2996,7.283689495
TX,Potter County,35.404373,-101.9804613,48375,118525,5630,4.750052731,121073,5669,4.682299109,113546,5044,4.442252479
TX,Presidio County,29.9480666,-104.1001326,48377,6131,43,0.7013537759,7818,0,0,7304,89,1.218510405
TX,Rains County,32.9009129,-95.7721204,48379,12164,28,0.2301874383,10914,25,0.2290635881,9139,11,0.1203632783
TX,Randall County,34.9020377,-101.7979613,48381,140753,390,0.2770811279,120725,317,0.2625802444,104312,157,0.1505100084
TX,Reagan County,31.2903569,-101.5248055,48383,3385,0,0,3367,0,0,3326,12,0.3607937462
TX,Real County,29.8851459,-99.8124935,48385,2758,0,0,3309,0,0,3047,0,0
TX,Red River County,33.6072302,-94.976654,48387,11587,39,0.3365841029,12860,28,0.2177293935,14314,37,0.2584881934
TX,Reeves County,31.4307975,-103.7289167,48389,14748,2981,20.21291023,13783,3034,22.01262425,13137,1070,8.144934155
TX,Refugio County,28.3465339,-97.1359377,48391,6741,26,0.3856994511,7383,25,0.3386157389,7828,31,0.3960143076
TX,Roberts County,35.8540979,-100.8903099,48393,827,0,0,929,0,0,887,0,0
TX,Robertson County,36.5250666,-86.8621827,48395,16757,26,0.155159038,16622,41,0.2466610516,16000,41,0.25625
TX,Rockwall County,32.8721646,-96.365157,48397,107819,204,0.1892059841,78337,167,0.2131815107,43080,76,0.1764159703
TX,Runnels County,31.8714508,-99.9912254,48399,9900,33,0.3333333333,10501,48,0.4570993239,11495,57,0.4958677686
TX,Rusk County,32.1741887,-94.8105955,48401,52214,4622,8.852032022,53330,4701,8.814925933,47372,2215,4.675757832
TX,Sabine County,31.2974233,-93.8248241,48403,9894,0,0,10834,0,0,10469,7,0.06686407489
TX,San Augustine County,31.4699363,-94.1513764,48405,7918,0,0,8865,0,0,8946,4,0.04471272077
TX,San Jacinto County,30.5187687,-95.1432068,48407,27402,81,0.2955988614,26384,54,0.2046694967,22246,48,0.215769127
TX,San Patricio County,27.9999695,-97.5247243,48409,68755,219,0.3185222893,64804,249,0.384235541,67138,280,0.4170514463
TX,San Saba County,31.238909,-98.7481167,48411,5730,568,9.912739965,6131,583,9.509052357,6186,6,0.09699321048
TX,Schleicher County,30.9234947,-100.5296115,48413,2451,0,0,3461,0,0,2935,14,0.4770017036
TX,Scurry County,32.6937844,-100.8903099,48415,16932,1026,6.059532247,16921,1336,7.89551445,16361,1348,8.239105189
TX,Shackelford County,32.8242297,-99.2785583,48417,3105,3,0.09661835749,3378,0,0,3302,5,0.1514233798
TX,Shelby County,35.1268552,-89.9253233,48419,24022,0,0,25448,0,0,25224,45,0.1784015224
TX,Sherman County,45.4122013,-120.753042,48421,2782,6,0.2156721783,3034,3,0.09887936717,3186,2,0.06277463905
TX,Smith County,32.3352505,-95.3102505,48423,233479,962,0.4120284908,209714,800,0.3814719094,174706,790,0.4521882477
TX,Somervell County,32.2547696,-97.7416703,48425,9205,0,0,8490,0,0,6809,15,0.2202966662
TX,Starr County,26.6215167,-98.7481167,48427,65920,134,0.203276699,60968,607,0.9956042514,53597,279,0.5205515234
TX,Stephens County,34.5458998,-83.2934086,48429,9101,596,6.548730909,9630,503,5.223260644,9674,531,5.488939425
TX,Sterling County,31.781493,-101.0711758,48431,1372,0,0,1143,0,0,1393,0,0
TX,Stonewall County,33.1114912,-100.1703257,48433,1245,6,0.4819277108,1490,0,0,1693,4,0.2362669817
TX,Sutton County,30.5598827,-100.5296115,48435,3372,6,0.1779359431,4128,10,0.242248062,4077,4,0.09811135639
TX,Swisher County,34.5532757,-101.7979613,48437,6971,581,8.334528762,7854,594,7.56302521,8378,590,7.042253521
TX,Tarrant County,32.7732044,-97.3516558,48439,2110640,7655,0.3626861994,1809034,5854,0.3235981192,1446219,7862,0.5436244442
TX,Taylor County,32.2455088,-99.8124935,48441,143208,647,0.4517904028,131506,0,0,126555,383,0.3026352179
TX,Terrell County,30.2348611,-102.1632718,48443,760,0,0,984,0,0,1081,0,0
TX,Terry County,33.0909654,-102.3463875,48445,11831,597,5.046065421,12651,1031,8.149553395,12761,883,6.919520414
TX,Throckmorton County,33.1814565,-99.2785583,48447,1440,0,0,1641,0,0,1850,0,0
TX,Titus County,33.2493126,-94.976654,48449,31247,6,0.01920184338,32334,0,0,28118,122,0.4338857671
TX,Tom Green County,31.3839017,-100.439656,48451,120003,459,0.3824904377,110224,442,0.4010015967,104010,291,0.2797807903
TX,Travis County,30.2097015,-97.6982272,48453,1290188,3051,0.2364771646,1024266,3475,0.3392673388,812280,3544,0.4363027527
TX,Trinity County,40.6329485,-123.0622553,48455,13602,13,0.09557418027,14585,4,0.02742543709,13779,56,0.4064155599
TX,Tyler County,30.7324447,-94.315422,48457,19798,1892,9.556520861,21766,1809,8.311127446,20871,1343,6.434765943
TX,Upshur County,32.7099747,-94.976654,48459,40892,120,0.2934559327,39309,1,0.002543946679,35291,75,0.2125187725
TX,Upton County,31.3384843,-101.9804613,48461,3308,42,1.269649335,3355,33,0.9836065574,3404,4,0.1175088132
TX,Uvalde County,29.3342663,-99.8124935,48463,24564,256,1.042175541,26405,109,0.4128006059,25926,134,0.5168556661
TX,Val Verde County,29.8687682,-101.1617356,48465,47586,1223,2.570083638,48879,1144,2.340473414,44856,248,0.5528803282
TX,Van Zandt County,32.4936974,-95.8142885,48467,59541,149,0.2502477285,52579,134,0.2548545997,48140,87,0.1807228916
TX,Victoria County,28.7712909,-97.0068393,48469,91319,263,0.2880014017,86793,409,0.4712361596,84088,473,0.5625059462
TX,Walker County,30.6815394,-95.6457951,48471,76400,14881,19.47774869,67861,13566,19.99086368,61758,14050,22.75008906
TX,Waller County,29.9751629,-96.0255738,48473,56794,53,0.09331971687,43205,179,0.4143039,32663,78,0.2388023145
TX,Ward County,48.2147451,-101.5805256,48475,11644,64,0.5496392992,10658,54,0.5066616626,10909,72,0.6600055
TX,Washington County,44.8896877,-92.8577105,48477,35805,70,0.1955034213,33718,337,0.9994661605,30373,72,0.2370526454
TX,Webb County,27.8174487,-99.0128926,48479,267114,1783,0.6675052599,250304,1591,0.6356270775,193117,1212,0.6275988132
TX,Wharton County,29.3690932,-96.1526985,48481,41570,51,0.1226846283,41280,88,0.2131782946,41188,92,0.2233660289
TX,Wheeler County,44.6659766,-120.0829624,48483,4990,24,0.4809619238,5410,3,0.05545286506,5284,6,0.1135503407
TX,Wichita County,33.9309651,-98.7481167,48485,129350,4049,3.130266718,131500,4180,3.178707224,131664,4147,3.149684044
TX,Wilbarger County,34.0688089,-99.2785583,48487,12887,15,0.1163963684,13535,38,0.2807536018,14676,22,0.1499046062
TX,Willacy County,26.4948223,-97.6982272,48489,20164,2457,12.18508232,22134,3200,14.45739586,20082,1063,5.29329748
TX,Williamson County,30.7591685,-97.6982272,48491,609017,633,0.1039379853,422679,2699,0.6385460361,249967,1936,0.7745022343
TX,Wilson County,29.2683783,-98.0465185,48493,49753,51,0.1025063815,42918,59,0.1374714572,32408,158,0.4875339422
TX,Winkler County,31.76846,-103.0817903,48495,7791,98,1.257861635,7110,97,1.364275668,7173,97,1.352293322
TX,Wise County,33.2895861,-97.6982272,48497,68632,508,0.7401795081,59127,746,1.261690936,48793,800,1.639579448
TX,Wood County,44.4747774,-90.0746767,48499,44843,683,1.523091675,41964,239,0.5695357926,36752,572,1.556377884
TX,Yoakum County,33.2114703,-102.8975098,48501,7694,0,0,7879,0,0,7322,4,0.05462988255
TX,Young County,33.2200087,-98.7481167,48503,17867,24,0.1343258521,18550,85,0.4582210243,17943,32,0.1783425291
TX,Zapata County,26.9730763,-99.1013498,48505,13889,73,0.5255957952,14018,0,0,12182,0,0
TX,Zavala County,28.8801264,-99.7232673,48507,9670,29,0.2998965874,11677,409,3.502611972,11600,340,2.931034483
AL,Autauga County,32.5791817,-86.4996546,1001,58805,142,0.241476065,54571,181,0.3316779975,43671,100,0.2289849099
AL,Baldwin County,30.6010744,-87.7763333,1003,231767,1229,0.5302739389,182265,1050,0.5760842729,140415,863,0.6146067016
AL,Barbour County,39.1398692,-80.0087746,1005,25223,2517,9.978987432,27457,3044,11.08642605,29038,2464,8.485432881
AL,Bibb County,32.7865735,-83.7199136,1007,22293,1856,8.325483336,22915,2007,8.75845516,20826,900,4.321521175
AL,Blount County,35.6710541,-83.8473015,1009,59134,91,0.1538877803,57322,129,0.2250444855,51024,120,0.2351834431
AL,Bullock County,32.0573536,-85.7256372,1011,10357,1580,15.25538283,10914,1528,14.0003665,11714,1397,11.92590063
AL,Butler County,39.440463,-84.5222189,1013,19051,54,0.2834496877,20947,38,0.1814102258,21399,31,0.1448665826
AL,Calhoun County,42.2073905,-85.023346,1015,116441,1024,0.8794153262,118572,469,0.3955402625,112249,357,0.3180429224
AL,Chambers County,29.7524956,-94.6863782,1017,34772,126,0.36236052,34215,137,0.4004091773,36583,173,0.4728972474
AL,Cherokee County,34.2514526,-84.4802606,1019,24971,115,0.4605342197,25989,80,0.3078225403,23988,74,0.3084875771
AL,Chilton County,32.944392,-86.6611083,1021,45014,148,0.3287865997,43643,171,0.3918154114,39593,148,0.3738034501
AL,Choctaw County,33.9851472,-95.5197394,1023,12665,0,0,13859,36,0.2597590014,15922,33,0.2072603944
AL,Clarke County,33.9519347,-83.357567,1025,23087,88,0.3811668905,25833,100,0.3871017691,27867,59,0.2117199555
AL,Clay County,29.9943564,-81.7787021,1027,14236,83,0.5830289407,13932,76,0.5455067471,14254,44,0.3086852813
AL,Cleburne County,35.4605769,-92.0665197,1029,15056,90,0.5977683316,14972,91,0.607801229,14123,26,0.1840968633
AL,Coffee County,35.4576849,-86.0529604,1031,53465,305,0.5704666604,49948,241,0.4825018019,43615,356,0.8162329474
AL,Colbert County,34.7117567,-87.8942451,1033,57227,21,0.03669596519,54428,77,0.1414713015,54984,75,0.1364033173
AL,Conecuh County,31.501571,-86.9824288,1035,11597,46,0.3966543071,13228,45,0.3401874811,14089,0,0
AL,Coosa County,32.8897772,-86.2196937,1037,10387,250,2.406854722,11539,80,0.6933009793,12202,343,2.811014588
AL,Covington County,31.3066438,-86.4996546,1039,37570,72,0.1916422678,37765,172,0.4554481663,37631,125,0.3321729425
AL,Crenshaw County,31.6671872,-86.3376761,1041,13194,0,0,13906,0,0,13665,14,0.1024515185
AL,Cullman County,34.2011537,-86.8220341,1043,87866,258,0.293628935,80406,290,0.3606696018,77483,102,0.1316417795
AL,Dale County,31.4645298,-85.684578,1045,49326,62,0.12569436,50251,72,0.1432807307,49129,56,0.1139856297
AL,Dallas County,32.8024682,-96.8350999,1047,38462,6,0.0155998128,43820,0,0,46365,0,0
AL,DeKalb County,33.7956441,-84.2278796,1049,71608,277,0.3868282873,71109,204,0.2868835169,64452,65,0.1008502451
AL,Elmore County,32.5647083,-86.0121573,1051,87977,5286,6.008388556,79303,5025,6.336456376,65874,4687,7.115098521
AL,Escambia County,30.6389408,-87.3413599,1053,36757,1826,4.967761243,38319,3051,7.962107571,38440,1535,3.993236212
AL,Etowah County,34.0455341,-86.0529604,1055,103436,446,0.4311845006,104430,784,0.7507421239,103459,405,0.3914594187
AL,Fayette County,33.4502206,-84.4802606,1057,16321,80,0.4901660437,17241,62,0.3596079114,18495,53,0.2865639362
AL,Franklin County,40.0154745,-82.9931607,1059,32113,86,0.267804316,31704,88,0.2775674994,31223,75,0.2402075393
AL,Geneva County,31.0990456,-85.684578,1061,26659,74,0.2775798042,26790,53,0.1978350131,25764,40,0.1552553951
AL,Greene County,39.697399,-83.8897057,1063,7730,23,0.297542044,9045,0,0,9974,22,0.2205734911
AL,Hale County,32.7859102,-87.6186379,1065,14785,18,0.1217450118,15760,167,1.05964467,17185,107,0.6226360198
AL,Henry County,33.4347963,-84.1435136,1067,17146,22,0.1283098099,17302,55,0.3178823257,16310,23,0.1410177805
AL,Houston County,32.4219655,-83.634843,1069,107202,152,0.1417883995,101547,553,0.5445754183,88787,383,0.4313694572
AL,Jackson County,38.9914998,-94.315422,1071,52579,142,0.2700697997,53227,150,0.2818118624,53926,105,0.194711271
AL,Jefferson County,39.5800298,-105.2662931,1073,674721,2499,0.3703753107,658466,3008,0.4568193346,662047,3403,0.5140118451
AL,Lamar County,33.75694,-95.6457951,1075,13972,21,0.1503006012,14564,52,0.3570447679,15904,46,0.2892354125
AL,Lauderdale County,34.8840876,-87.658113,1077,93564,261,0.2789534436,92709,144,0.1553247258,87966,214,0.2432758111
AL,Lawrence County,44.310653,-103.7979877,1079,33073,111,0.3356212016,34339,108,0.3145111972,34803,82,0.2356118725
AL,Lee County,26.6630286,-81.9534815,1081,174241,336,0.1928363588,140247,331,0.2360121785,115092,232,0.2015778681
AL,Limestone County,34.7800072,-86.9423801,1083,103570,2567,2.478516945,82782,2576,3.111787587,65676,2186,3.328460929
AL,Lowndes County,30.8600022,-83.2934086,1085,10311,125,1.212297546,11299,34,0.3009115851,13473,30,0.2226675573
AL,Macon County,35.1197519,-83.336188,1087,19532,42,0.2150317428,21452,51,0.2377400709,24105,38,0.1576436424
AL,Madison County,38.9041402,-89.9253233,1089,388153,847,0.2182129212,334811,1012,0.3022600811,276700,885,0.319840983
AL,Marengo County,32.2459085,-87.7763333,1091,19323,46,0.2380582725,21027,69,0.328149522,22539,20,0.08873508141
AL,Marion County,29.2787765,-82.12784,1093,29341,398,1.356463652,30776,557,1.809851833,31214,595,1.906195938
AL,Marshall County,41.303028,-86.3376761,1095,97612,289,0.2960701553,93019,335,0.3601414765,82231,218,0.2651068332
AL,Mobile County,30.6082227,-88.2461183,1097,414809,1759,0.4240505871,412992,1328,0.3215558655,399843,1321,0.330379674
AL,Monroe County,43.2841246,-77.7452081,1099,19772,76,0.3843819543,23068,55,0.2384255245,24324,47,0.1932247986
AL,Montgomery County,39.1547426,-77.2405153,1101,228954,3196,1.39591359,229363,3752,1.635834899,223510,2605,1.165495951
AL,Morgan County,40.2989226,-103.7289167,1103,123421,1332,1.07923287,119490,1205,1.00845259,111064,721,0.6491752503
AL,Perry County,40.371376,-77.2405153,1105,8511,0,0,10591,17,0.1605136437,11861,15,0.1264648849
AL,Pickens County,34.9046217,-82.6483442,1107,19123,1612,8.429639701,19746,170,0.86093386,20949,3,0.01432049262
AL,Pike County,41.3361875,-75.0611147,1109,33009,0,0,32899,2,0.006079212134,29605,84,0.2837358554
AL,Randolph County,35.7449531,-79.8296743,1111,21967,57,0.2594801293,22913,48,0.2094880635,22380,67,0.2993744415
AL,Russell County,32.3552497,-85.1894045,1113,59183,190,0.321038136,52947,291,0.54960621,49756,295,0.5928933194
AL,St. Clair County,43.016179,-82.6483442,1115,91103,1300,1.426956302,83593,1634,1.954709126,64742,1441,2.225757623
AL,Shelby County,35.1268552,-89.9253233,1117,223024,1233,0.5528552981,195085,881,0.4515980214,143293,168,0.1172422938
AL,Sumter County,28.6747526,-82.0842901,1119,12345,0,0,13763,0,0,14798,25,0.1689417489
AL,Talladega County,33.4231716,-86.1344697,1121,82149,1627,1.980547542,82291,1989,2.417032239,80321,2342,2.915800351
AL,Tallapoosa County,32.9201244,-85.8486236,1123,41311,113,0.2735348939,41616,137,0.3292003076,41475,112,0.2700421941
AL,Tuscaloosa County,33.3227653,-87.460397,1125,227036,600,0.2642752691,194656,615,0.3159419694,164875,484,0.293555724
AL,Walker County,30.6815394,-95.6457951,1127,65342,297,0.4545315417,67023,309,0.4610357638,70713,266,0.3761684556
AL,Washington County,44.8896877,-92.8577105,1129,15388,47,0.3054328048,17581,67,0.3810932256,18097,0,0
AL,Wilcox County,32.0105439,-87.3413599,1131,10600,103,0.9716981132,11670,38,0.3256212511,13183,163,1.236440871
AL,Winston County,34.1690087,-87.3413599,1133,23540,70,0.2973661852,24484,56,0.2287207973,24843,74,0.2978706275
CA,Alameda County,37.6016892,-121.7195459,6001,1682353,3406,0.2024545384,1510271,6713,0.4444897638,1443741,6278,0.4348425375
CA,Alpine County,38.5940736,-119.8815203,6003,1204,1,0.08305647841,1175,0,0,1208,0,0
CA,Amador County,38.3488921,-120.7740931,6005,40474,4045,9.994070267,38091,3969,10.4197842,35100,3562,10.14814815
CA,Butte County,39.6253952,-121.5370003,6007,211632,496,0.2343690935,220000,557,0.2531818182,203171,547,0.2692313371
CA,Calaveras County,38.1960477,-120.6805037,6009,45292,170,0.3753422238,45578,172,0.3773750494,40554,222,0.5474182571
CA,Colusa County,39.1040645,-122.2653887,6011,21839,68,0.3113695682,21419,45,0.2100938419,18804,67,0.3563071687
CA,Contra Costa County,37.8534093,-121.9017954,6013,1165927,1122,0.09623243994,1049025,1454,0.138604895,948816,1661,0.1750602857
CA,Del Norte County,41.7076287,-123.9659708,6015,27743,2789,10.05298634,28610,3567,12.46766865,27507,3562,12.94943105
CA,El Dorado County,38.7426376,-120.4357631,6017,191185,432,0.2259591495,181058,443,0.2446729777,156299,318,0.2034561961
CA,Fresno County,36.9858984,-119.2320784,6019,1008654,6885,0.6825928415,930450,8634,0.9279380945,799407,7415,0.9275625557
CA,Glenn County,39.6437813,-122.4467238,6021,28917,143,0.4945187952,28122,83,0.295142593,26453,219,0.8278834159
CA,Humboldt County,40.7450055,-123.8695086,6023,136463,270,0.1978558291,134623,591,0.4390037364,126518,559,0.4418343635
CA,Imperial County,33.0113694,-115.4733554,6025,179702,7353,4.091774159,174528,9723,5.571025853,142361,9859,6.925351747
CA,Inyo County,36.3091865,-117.5495846,6027,19016,129,0.6783761043,18546,169,0.9112477084,17945,0,0
CA,Kern County,35.4937274,-118.8596804,6029,909235,22474,2.471748228,839631,30923,3.682927381,661645,23800,3.597095119
CA,Kings County,36.0988489,-119.8815203,6031,152486,13700,8.984431358,152982,18875,12.33805284,129461,18217,14.07141919
CA,Lake County,42.3689363,-87.8271534,6033,68163,294,0.4313190441,64665,349,0.5397046316,58309,287,0.4922053199
CA,Lassen County,40.5394389,-120.7120023,6035,32730,8679,26.51695692,34895,9494,27.20733629,33828,8624,25.49367388
CA,Los Angeles County,34.0522265,-118.2436596,6037,10014009,19518,0.1949069548,9818605,26134,0.2661681573,9519338,28193,0.2961655527
CA,Madera County,37.251926,-119.6962677,6039,156255,6130,3.923074462,150865,7738,5.129088921,123109,7084,5.754250299
CA,Marin County,38.083403,-122.7633036,6041,262321,4148,1.581268751,252409,5115,2.026472907,247289,6523,2.63780435
CA,Mariposa County,37.4893626,-119.9679294,6043,17131,110,0.6421107933,18251,131,0.7177688894,17130,138,0.8056042032
CA,Mendocino County,39.5500194,-123.438353,6045,91601,387,0.4224844707,87841,552,0.6284081465,86265,398,0.4613690373
CA,Merced County,37.2009788,-120.7120023,6047,281202,1582,0.5625849034,255793,1947,0.7611623461,210554,539,0.2559913371
CA,Modoc County,41.4565165,-120.629366,6049,8700,82,0.9425287356,9686,129,1.33181912,9449,164,1.7356334
CA,Mono County,37.9218608,-118.9528645,6051,13195,19,0.1439939371,14202,16,0.1126601887,12853,35,0.2723099665
CA,Monterey County,36.3136201,-121.3541631,6053,439035,6645,1.513546756,415057,11094,2.672885893,401762,12221,3.041850648
CA,Napa County,38.5024689,-122.2653887,6055,138019,196,0.1420094335,136484,246,0.1802409074,124279,199,0.1601235929
CA,Nevada County,39.1346666,-121.1710389,6057,102241,268,0.2621257617,98764,279,0.2824915961,92033,164,0.1781969511
CA,Orange County,33.7174708,-117.8311428,6059,3186989,5766,0.1809231221,3010232,5547,0.1842715113,2846289,6141,0.2157546194
CA,Placer County,39.0915751,-120.8039474,6061,404739,613,0.1514556294,348432,552,0.1584240253,248399,357,0.1437203853
CA,Plumas County,39.9926832,-120.8039474,6063,19790,26,0.1313794846,20007,38,0.1899335233,20824,35,0.1680752977
CA,Riverside County,33.9532966,-117.3961192,6065,2418185,12250,0.5065782808,2189641,15930,0.7275165198,1545387,16249,1.051451837
CA,Sacramento County,38.47467,-121.3541631,6067,1585055,9670,0.6100734675,1418788,10671,0.7521208243,1223499,6463,0.5282390913
CA,San Benito County,36.5760883,-120.9876321,6069,64209,0,0,55269,0,0,53234,97,0.1822143743
CA,San Bernardino County,34.9592083,-116.419389,6071,2181654,16264,0.7454894314,2035210,18855,0.9264400234,1709434,16959,0.9920827596
CA,San Diego County,32.7157305,-117.1610966,6073,3298634,12449,0.3773986444,3095313,12497,0.4037394603,2813833,12140,0.4314399611
CA,San Francisco County,37.7749295,-122.4194155,6075,873965,1165,0.1333005326,805235,1573,0.1953467,776733,1376,0.1771522518
